SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.FD.CA.E0_1	dunoyA	dunoyaway~a	OK		
NOM.MS.DN.P0.E0_0	Eal~Amap		OK		
NOM.MS.DN.P0.E0_1	Eal~Amap		OK		
NOM.MS.DG.P0.E0_0	Eal~Amap		OK		
NOM.MS.DG.P0.E0_1	Eal~Amap		OK		
NOM.MS.DA.P0.E0_0	Eal~Amap		OK		
NOM.MS.DA.P0.E0_1	Eal~Amap		OK		
NOM.MS.CN.E0_0	Eal~Amap	Eal~Amatuhu	OK		
NOM.MS.CN.E0_1	Eal~Amap	Eal~Amatiy	OK		
NOM.MS.CG.E0_0	Eal~Amap	Eal~Amatihi	OK		
NOM.MS.CG.E0_1	Eal~Amap	Eal~Amatiy	OK		
NOM.MS.CA.E0_0	Eal~Amap	Eal~Amatahu	OK		
NOM.MS.CA.E0_1	Eal~Amap	Eal~Amatiy	OK		
NOM.MD.DN.P0.E0_0	Eal~Amap		OK		
NOM.MD.DN.P0.E0_1	Eal~Amap		OK		
NOM.MD.DG.P0.E0_0	Eal~Amap		OK		
NOM.MD.DG.P0.E0_1	Eal~Amap		OK		
NOM.MD.DA.P0.E0_0	Eal~Amap		OK		
NOM.MD.DA.P0.E0_1	Eal~Amap		OK		
NOM.MD.CN.E0_0	Eal~Amap	Eal~AmatAhu	OK		
NOM.MD.CN.E0_1	Eal~Amap	Eal~AmatAya	OK		
NOM.MD.CG.E0_0	Eal~Amap	Eal~Amatayohi	OK		
NOM.MD.CG.E0_1	Eal~Amap	Eal~Amatay~a	OK		
NOM.MD.CA.E0_0	Eal~Amap	Eal~Amatayohi	OK		
NOM.MD.CA.E0_1	Eal~Amap	Eal~Amatay~a	OK		
NOM.MP.DN.P0.E0_0	farod		OK		
NOM.MP.DN.P0.E0_1	farod		OK		
NOM.MP.DG.P0.E0_0	farod		OK		
NOM.MP.DG.P0.E0_1	farod		OK		
NOM.MP.DA.P0.E0_0	farod		OK		
NOM.MP.DA.P0.E0_1	farod		OK		
NOM.MP.CN.E0_0	farod	furAdAhu	OK		
NOM.MP.CN.E0_1	farod	furAdAiy	PROB		
NOM.MP.CG.E0_0	farod	furAdAhu	OK		
NOM.MP.CG.E0_1	farod	furAdAiy	PROB		
NOM.MP.CA.E0_0	farod	furAdAhu	OK		
NOM.MP.CA.E0_1	farod	furAdAiy	PROB		
NOM.FS.DN.P0.E0_0	Euliy~ap		OK		
NOM.FS.DN.P0.E0_1	Euliy~ap		OK		
NOM.FS.DG.P0.E0_0	Euliy~ap		OK		
NOM.FS.DG.P0.E0_1	Euliy~ap		OK		
NOM.FS.DA.P0.E0_0	Euliy~ap		OK		
NOM.FS.DA.P0.E0_1	Euliy~ap		OK		
NOM.FS.CN.E0_0	Euliy~ap	EalAliyhi	OK		
NOM.FS.CN.E0_1	Euliy~ap	EalAliy~a	OK		
NOM.FS.CG.E0_0	Euliy~ap	EalAliyhi	OK		
NOM.FS.CG.E0_1	Euliy~ap	EalAliy~a	OK		
NOM.FS.CA.E0_0	Euliy~ap	EalAliyahu	OK		
NOM.FS.CA.E0_1	Euliy~ap	EalAliy~a	OK		
NOM.FP.DN.P0.E0_0	faroHap		OK		
NOM.FP.DN.P0.E0_1	faroHap		OK		
NOM.FP.DG.P0.E0_0	faroHap		OK		
NOM.FP.DG.P0.E0_1	faroHap		OK		
NOM.FP.DA.P0.E0_0	faroHap		OK		
NOM.FP.DA.P0.E0_1	faroHap		OK		
NOM.FP.CN.E0_0	faroHap	faraHAtuhu	OK		
NOM.FP.CN.E0_1	faroHap	faraHAtiy	OK		
NOM.FP.CG.E0_0	faroHap	faraHAtihi	OK		
NOM.FP.CG.E0_1	faroHap	faraHAtiy	OK		
NOM.FP.CA.E0_0	faroHap	faraHAtihi	OK		
NOM.FP.CA.E0_1	faroHap	faraHAtiy	OK		
NOM.MP.CN.E0_0	fayo'	fuyuw'uhu	OK		
NOM.MP.CN.E0_1	fayo'	fuyuw}iy	OK		
NOM.MP.CG.E0_0	fayo'	fuyuw}ihi	OK		
NOM.MP.CG.E0_1	fayo'	fuyuw}iy	OK		
NOM.MP.CA.E0_0	fayo'	fuyuw'ahu	OK		
NOM.MP.CA.E0_1	fayo'	fuyuw}iy	OK		
NOM.FP.DN.P0.E0_0	fiyzA		OK		
NOM.FP.DN.P0.E0_1	fiyzA		OK		
NOM.FP.DG.P0.E0_0	fiyzA		OK		
NOM.FP.DG.P0.E0_1	fiyzA		OK		
NOM.FP.DA.P0.E0_0	fiyzA		OK		
NOM.FP.DA.P0.E0_1	fiyzA		OK		
NOM.FP.CN.E0_0	fiyzA	fiyzAtuhu	OK		
NOM.FP.CN.E0_1	fiyzA	fiyzAtiy	OK		
NOM.FP.CG.E0_0	fiyzA	fiyzAtihi	OK		
NOM.FP.CG.E0_1	fiyzA	fiyzAtiy	OK		
NOM.FP.CA.E0_0	fiyzA	fiyzAtihi	OK		
NOM.FP.CA.E0_1	fiyzA	fiyzAtiy	OK		
NOM.MP.DN.P0.E0_0	HaDar		OK		
NOM.MP.DN.P0.E0_1	HaDar		OK		
NOM.MP.DG.P0.E0_0	HaDar		OK		
NOM.MP.DG.P0.E0_1	HaDar		OK		
NOM.MP.DA.P0.E0_0	HaDar		OK		
NOM.MP.DA.P0.E0_1	HaDar		OK		
NOM.MP.CN.E0_0	HaDar	HaDaruhu	OK		
NOM.MP.CN.E0_1	HaDar	HaDariy	OK		
NOM.MP.CG.E0_0	HaDar	HaDarihi	OK		
NOM.MP.CG.E0_1	HaDar	HaDariy	OK		
NOM.MP.CA.E0_0	HaDar	HaDarahu	OK		
NOM.MP.CA.E0_1	HaDar	HaDariy	OK		
NOM.FS.DN.P0.E0_0	kahorabA'		OK		
NOM.FS.DN.P0.E0_1	kahorabA'		OK		
NOM.FS.DG.P0.E0_0	kahorabA'		OK		
NOM.FS.DG.P0.E0_1	kahorabA'		OK		
NOM.FS.DA.P0.E0_0	kahorabA'		OK		
NOM.FS.DA.P0.E0_1	kahorabA'		OK		
NOM.FS.CN.E0_0	kahorabA'	kahorabA&uhu	OK		
NOM.FS.CN.E0_1	kahorabA'	kahorabA}iy	OK		
NOM.FS.CG.E0_0	kahorabA'	kahorabA}ihi	OK		
NOM.FS.CG.E0_1	kahorabA'	kahorabA}iy	OK		
NOM.FS.CA.E0_0	kahorabA'	kahorabA'ahu	OK		
NOM.FS.CA.E0_1	kahorabA'	kahorabA}iy	OK		
NOM.MD.DN.P0.E0_0	juzo'		OK		
NOM.MD.DN.P0.E0_1	juzo'		OK		
NOM.MD.DG.P0.E0_0	juzo'		OK		
NOM.MD.DG.P0.E0_1	juzo'		OK		
NOM.MD.DA.P0.E0_0	juzo'		OK		
NOM.MD.DA.P0.E0_1	juzo'		OK		
NOM.MD.CN.E0_0	juzo'	juzo'Ahu	OK		
NOM.MD.CN.E0_1	juzo'	juzo'Aya	OK		
NOM.MD.CG.E0_0	juzo'	juzo>ayohi	OK		
NOM.MD.CG.E0_1	juzo'	juzo>ay~a	OK		
NOM.MD.CA.E0_0	juzo'	juzo>ayohi	OK		
NOM.MD.CA.E0_1	juzo'	juzo>ay~a	OK		
NOM.FP.DN.P0.E0_0	lA}iHap		OK		
NOM.FP.DN.P0.E0_1	lA}iHap		OK		
NOM.FP.DG.P0.E0_0	lA}iHap		OK		
NOM.FP.DG.P0.E0_1	lA}iHap		OK		
NOM.FP.DA.P0.E0_0	lA}iHap		OK		
NOM.FP.DA.P0.E0_1	lA}iHap		OK		
NOM.FP.CN.E0_0	lA}iHap	lawA}iHuhu	OK		
NOM.FP.CN.E0_1	lA}iHap	lawA}iHiy	OK		
NOM.FP.CG.E0_0	lA}iHap	lawA}iHihi	OK		
NOM.FP.CG.E0_1	lA}iHap	lawA}iHiy	OK		
NOM.FP.CA.E0_0	lA}iHap	lawA}iHahu	OK		
NOM.FP.CA.E0_1	lA}iHap	lawA}iHiy	OK		
NOM.FS.DN.P0.E0_0	la*~ap		OK		
NOM.FS.DN.P0.E0_1	la*~ap		OK		
NOM.FS.DG.P0.E0_0	la*~ap		OK		
NOM.FS.DG.P0.E0_1	la*~ap		OK		
NOM.FS.DA.P0.E0_0	la*~ap		OK		
NOM.FS.DA.P0.E0_1	la*~ap		OK		
NOM.FS.CN.E0_0	la*~ap	la*~atuhu	OK		
NOM.FS.CN.E0_1	la*~ap	la*~atiy	OK		
NOM.FS.CG.E0_0	la*~ap	la*~atihi	OK		
NOM.FS.CG.E0_1	la*~ap	la*~atiy	OK		
NOM.FS.CA.E0_0	la*~ap	la*~atahu	OK		
NOM.FS.CA.E0_1	la*~ap	la*~atiy	OK		
NOM.FD.DN.P0.E0_0	la*~ap		OK		
NOM.FD.DN.P0.E0_1	la*~ap		OK		
NOM.FD.DG.P0.E0_0	la*~ap		OK		
NOM.FD.DG.P0.E0_1	la*~ap		OK		
NOM.FD.DA.P0.E0_0	la*~ap		OK		
NOM.FD.DA.P0.E0_1	la*~ap		OK		
NOM.FD.CN.E0_0	la*~ap	la*~atAhu	OK		
NOM.FD.CN.E0_1	la*~ap	la*~atAya	OK		
NOM.FD.CG.E0_0	la*~ap	la*~atayohi	OK		
NOM.FD.CG.E0_1	la*~ap	la*~atay~a	OK		
NOM.FD.CA.E0_0	la*~ap	la*~atayohi	OK		
NOM.FD.CA.E0_1	la*~ap	la*~atay~a	OK		
NOM.FP.DN.P0.E0_0	la*~ap		OK		
NOM.FP.DN.P0.E0_1	la*~ap		OK		
NOM.FP.DG.P0.E0_0	la*~ap		OK		
NOM.FP.DG.P0.E0_1	la*~ap		OK		
NOM.FP.DA.P0.E0_0	la*~ap		OK		
NOM.FP.DA.P0.E0_1	la*~ap		OK		
NOM.FP.CN.E0_0	la*~ap	la*~Atuhu	OK		
NOM.FP.CN.E0_1	la*~ap	la*~Atiy	OK		
NOM.FP.CG.E0_0	la*~ap	la*~Atihi	OK		
NOM.FP.CG.E0_1	la*~ap	la*~Atiy	OK		
NOM.FP.CA.E0_0	la*~ap	la*~Atihi	OK		
NOM.FP.CA.E0_1	la*~ap	la*~Atiy	OK		
NOM.MS.DN.P0.E0_0	lAm		OK		
NOM.MS.DN.P0.E0_1	lAm		OK		
NOM.MS.DG.P0.E0_0	lAm		OK		
NOM.MS.DG.P0.E0_1	lAm		OK		
NOM.MS.DA.P0.E0_0	lAm		OK		
NOM.MS.DA.P0.E0_1	lAm		OK		
NOM.MS.CN.E0_0	lAm	lAmuhu	OK		
NOM.MS.CN.E0_1	lAm	lAmiy	OK		
NOM.MS.CG.E0_0	lAm	lAmihi	OK		
NOM.MS.CG.E0_1	lAm	lAmiy	OK		
NOM.MS.CA.E0_0	lAm	lAmahu	OK		
NOM.MS.CA.E0_1	lAm	lAmiy	OK		
NOM.FP.DN.P0.E0_0	libon		OK		
NOM.FP.DN.P0.E0_1	libon		OK		
NOM.FP.DG.P0.E0_0	libon		OK		
NOM.FP.DG.P0.E0_1	libon		OK		
NOM.FP.DA.P0.E0_0	libon		OK		
NOM.FP.DA.P0.E0_1	libon		OK		
NOM.FP.CN.E0_0	libon	labinuhu	OK		
NOM.FP.CN.E0_0	libon	labinAtuhu	OK		
NOM.FP.CN.E0_1	libon	labiniy	OK		
NOM.FP.CN.E0_1	libon	labinAtiy	OK		
NOM.FP.CG.E0_0	libon	labinihi	OK		
NOM.FP.CG.E0_0	libon	labinAtihi	OK		
NOM.FP.CG.E0_1	libon	labiniy	OK		
NOM.FP.CG.E0_1	libon	labinAtiy	OK		
NOM.FP.CA.E0_0	libon	labinahu	OK		
NOM.FP.CA.E0_0	libon	labinAtihi	OK		
NOM.FP.CA.E0_1	libon	labiniy	OK		
NOM.FP.CA.E0_1	libon	labinAtiy	OK		
NOM.MS.DN.P0.E0_0	liqA'		OK		
NOM.MS.DN.P0.E0_1	liqA'		OK		
NOM.MS.DG.P0.E0_0	liqA'		OK		
NOM.MS.DG.P0.E0_1	liqA'		OK		
NOM.MS.DA.P0.E0_0	liqA'		OK		
NOM.MS.DA.P0.E0_1	liqA'		OK		
NOM.MS.CN.E0_0	liqA'	liqA&uhu	OK		
NOM.MS.CN.E0_1	liqA'	liqA}iy	OK		
NOM.MS.CG.E0_0	liqA'	liqA}ihi	OK		
NOM.MS.CG.E0_1	liqA'	liqA}iy	OK		
NOM.MS.CA.E0_0	liqA'	liqA'ahu	OK		
NOM.MS.CA.E0_1	liqA'	liqA}iy	OK		
NOM.MD.DN.P0.E0_0	liqA'		OK		
NOM.MD.DN.P0.E0_1	liqA'		OK		
NOM.MD.DG.P0.E0_0	liqA'		OK		
NOM.MD.DG.P0.E0_1	liqA'		OK		
NOM.MD.DA.P0.E0_0	liqA'		OK		
NOM.MD.DA.P0.E0_1	liqA'		OK		
NOM.MD.CN.E0_0	liqA'	liqA'Ahu	OK		
NOM.MD.CN.E0_1	liqA'	liqA'Aya	OK		
NOM.MD.CG.E0_0	liqA'	liqA'ayohi	OK		
NOM.MD.CG.E0_1	liqA'	liqA'ay~a	OK		
NOM.MD.CA.E0_0	liqA'	liqA'ayohi	OK		
NOM.MD.CA.E0_1	liqA'	liqA'ay~a	OK		
NOM.FP.DN.P0.E0_0	liqA'		OK		
NOM.FP.DN.P0.E0_1	liqA'		OK		
NOM.FP.DG.P0.E0_0	liqA'		OK		
NOM.FP.DG.P0.E0_1	liqA'		OK		
NOM.FP.DA.P0.E0_0	liqA'		OK		
NOM.FP.DA.P0.E0_1	liqA'		OK		
NOM.FP.CN.E0_0	liqA'	liqA'Atuhu	OK		
NOM.FP.CN.E0_1	liqA'	liqA'Atiy	OK		
NOM.FP.CG.E0_0	liqA'	liqA'Atihi	OK		
NOM.FP.CG.E0_1	liqA'	liqA'Atiy	OK		
NOM.FP.CA.E0_0	liqA'	liqA'Atihi	OK		
NOM.FP.CA.E0_1	liqA'	liqA'Atiy	OK		
NOM.MD.DN.P0.E0_0	lAm		OK		
NOM.MD.DN.P0.E0_1	lAm		OK		
NOM.MD.DG.P0.E0_0	lAm		OK		
NOM.MD.DG.P0.E0_1	lAm		OK		
NOM.MD.DA.P0.E0_0	lAm		OK		
NOM.MD.DA.P0.E0_1	lAm		OK		
NOM.MD.CN.E0_0	lAm	lAmAhu	OK		
NOM.MD.CN.E0_1	lAm	lAmAya	OK		
NOM.MD.CG.E0_0	lAm	lAmayohi	OK		
NOM.MD.CG.E0_1	lAm	lAmay~a	OK		
NOM.MD.CA.E0_0	lAm	lAmayohi	OK		
NOM.MD.CA.E0_1	lAm	lAmay~a	OK		
NOM.MP.DN.P0.E0_0	lAm		OK		
NOM.MP.DN.P0.E0_1	lAm		OK		
NOM.MP.DG.P0.E0_0	lAm		OK		
NOM.MP.DG.P0.E0_1	lAm		OK		
NOM.MP.DA.P0.E0_0	lAm		OK		
NOM.MP.DA.P0.E0_1	lAm		OK		
NOM.MP.CN.E0_0	lAm	lAmAtuhu	OK		
NOM.MP.CN.E0_1	lAm	lAmAtiy	OK		
NOM.MP.CG.E0_0	lAm	lAmAtihi	OK		
NOM.MP.CG.E0_1	lAm	lAmAtiy	OK		
NOM.MP.CA.E0_0	lAm	lAmAtihi	OK		
NOM.MP.CA.E0_1	lAm	lAmAtiy	OK		
NOM.MS.DN.P0.E0_0	lawoz		OK		
NOM.MS.DN.P0.E0_1	lawoz		OK		
NOM.MS.DG.P0.E0_0	lawoz		OK		
NOM.MS.DG.P0.E0_1	lawoz		OK		
NOM.MS.DA.P0.E0_0	lawoz		OK		
NOM.MS.DA.P0.E0_1	lawoz		OK		
NOM.MS.CN.E0_0	lawoz	lawozuhu	OK		
NOM.MS.CN.E0_1	lawoz	lawoziy	OK		
NOM.MS.CG.E0_0	lawoz	lawozihi	OK		
NOM.MS.CG.E0_1	lawoz	lawoziy	OK		
NOM.MS.CA.E0_0	lawoz	lawozahu	OK		
NOM.MS.CA.E0_1	lawoz	lawoziy	OK		
NOM.FP.DN.P0.E0_0	layolap		OK		
NOM.FP.DN.P0.E0_1	layolap		OK		
NOM.FP.DG.P0.E0_0	layolap		OK		
NOM.FP.DG.P0.E0_1	layolap		OK		
NOM.FP.DA.P0.E0_0	layolap		OK		
NOM.FP.DA.P0.E0_1	layolap		OK		
NOM.FP.CN.E0_0	layolap	layAliyhi	OK		
NOM.FP.CN.E0_1	layolap	layAliy~a	OK		
NOM.FP.CG.E0_0	layolap	layAliyhi	OK		
NOM.FP.CG.E0_1	layolap	layAliy~a	OK		
NOM.FP.CA.E0_0	layolap	layAliyahu	OK		
NOM.FP.CA.E0_1	layolap	layAliy~a	OK		
NOM.FS.DN.P0.E0_0	liyrap		OK		
NOM.FS.DN.P0.E0_1	liyrap		OK		
NOM.FS.DG.P0.E0_0	liyrap		OK		
NOM.FS.DG.P0.E0_1	liyrap		OK		
NOM.FS.DA.P0.E0_0	liyrap		OK		
NOM.FS.DA.P0.E0_1	liyrap		OK		
NOM.FS.CN.E0_0	liyrap	liyrAhu	OK		
NOM.FS.CN.E0_1	liyrap	liyrAiy	PROB	DIAC	
NOM.FS.CG.E0_0	liyrap	liyrAhu	OK		
NOM.FS.CG.E0_1	liyrap	liyrAiy	PROB		
NOM.FS.CA.E0_0	liyrap	liyrAhu	OK		
NOM.FS.CA.E0_1	liyrap	liyrAiy	PROB	DIAC	
NOM.MP.DN.P0.E0_0	lu&olu&		OK		
NOM.MP.DN.P0.E0_1	lu&olu&		OK		
NOM.MP.DG.P0.E0_0	lu&olu&		OK		
NOM.MP.DG.P0.E0_1	lu&olu&		OK		
NOM.MP.DA.P0.E0_0	lu&olu&		OK		
NOM.MP.DA.P0.E0_1	lu&olu&		OK		
NOM.MP.CN.E0_0	lu&olu&	la|li}uhu	OK		
NOM.MP.CN.E0_1	lu&olu&	la|li}iy	OK		
NOM.MP.CG.E0_0	lu&olu&	la|li}ihi	OK		
NOM.MP.CG.E0_1	lu&olu&	la|li}iy	OK		
NOM.MP.CA.E0_0	lu&olu&	la|li}ahu	OK		
NOM.MP.CA.E0_1	lu&olu&	la|li}iy	OK		
NOM.MS.DN.P0.E0_0	lu&olu&		OK		
NOM.MS.DN.P0.E0_1	lu&olu&		OK		
NOM.MS.DG.P0.E0_0	lu&olu&		OK		
NOM.MS.DG.P0.E0_1	lu&olu&		OK		
NOM.MS.DA.P0.E0_0	lu&olu&		OK		
NOM.MS.DA.P0.E0_1	lu&olu&		OK		
NOM.MS.CN.E0_0	lu&olu&	lu&olu&uhu	OK		
NOM.MS.CN.E0_1	lu&olu&	lu&olu}iy	OK		
NOM.MS.CG.E0_0	lu&olu&	lu&olu}ihi	OK		
NOM.MS.CG.E0_1	lu&olu&	lu&olu}iy	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.CA.E0_0	lu&olu&	lu&olu&ahu	OK		
NOM.MS.CA.E0_1	lu&olu&	lu&olu}iy	OK		
NOM.MS.DN.P0.E0_0	lujuw'		OK		
NOM.MS.DN.P0.E0_1	lujuw'		OK		
NOM.MS.DG.P0.E0_0	lujuw'		OK		
NOM.MS.DG.P0.E0_1	lujuw'		OK		
NOM.MS.DA.P0.E0_0	lujuw'		OK		
NOM.MS.DA.P0.E0_1	lujuw'		OK		
NOM.MS.CN.E0_0	lujuw'	lujuw'uhu	OK		
NOM.MS.CN.E0_1	lujuw'	lujuw}iy	OK		
NOM.MS.CG.E0_0	lujuw'	lujuw}ihi	OK		
NOM.MS.CG.E0_1	lujuw'	lujuw}iy	OK		
NOM.MS.CA.E0_0	lujuw'	lujuw'ahu	OK		
NOM.MS.CA.E0_1	lujuw'	lujuw}iy	OK		
NOM.MS.DN.P0.E0_0	midofa>		OK		
NOM.MS.DN.P0.E0_1	midofa>		OK		
NOM.MS.DG.P0.E0_0	midofa>		OK		
NOM.MS.DG.P0.E0_1	midofa>		OK		
NOM.MS.DA.P0.E0_0	midofa>		OK		
NOM.MS.DA.P0.E0_1	midofa>		OK		
NOM.MS.CN.E0_0	midofa>	midofa&uhu	OK		
NOM.MS.CN.E0_1	midofa>	midofa}iy	OK		
NOM.MS.CG.E0_0	midofa>	midofa}ihi	OK		
NOM.MS.CG.E0_1	midofa>	midofa}iy	OK		
NOM.MS.CA.E0_0	midofa>	midofa>ahu	OK		
NOM.MS.CA.E0_1	midofa>	midofa}iy	OK		
NOM.MD.DN.P0.E0_0	midofa>		OK		
NOM.MD.DN.P0.E0_1	midofa>		OK		
NOM.MD.DG.P0.E0_0	midofa>		OK		
NOM.MD.DG.P0.E0_1	midofa>		OK		
NOM.MD.DA.P0.E0_0	midofa>		OK		
NOM.MD.DA.P0.E0_1	midofa>		OK		
NOM.MD.CN.E0_0	midofa>	midof|hu	OK		
NOM.MD.CN.E0_1	midofa>	midof|ya	OK		
NOM.MD.CG.E0_0	midofa>	midofa>ayohi	OK		
NOM.MD.CG.E0_1	midofa>	midofa>ay~a	OK		
NOM.MD.CA.E0_0	midofa>	midofa>ayohi	OK		
NOM.MD.CA.E0_1	midofa>	midofa>ay~a	OK		
NOM.FS.DN.P0.E0_0	makinap		OK		
NOM.FS.DN.P0.E0_1	makinap		OK		
NOM.FS.DG.P0.E0_0	makinap		OK		
NOM.FS.DG.P0.E0_1	makinap		OK		
NOM.FS.DA.P0.E0_0	makinap		OK		
NOM.FS.DA.P0.E0_1	makinap		OK		
NOM.FS.CN.E0_0	makinap	makA}inuhu	OK		
NOM.FS.CN.E0_1	makinap	makA}iniy	OK		
NOM.FS.CG.E0_0	makinap	makA}inihi	OK		
NOM.FS.CG.E0_1	makinap	makA}iniy	OK		
NOM.FS.CA.E0_0	makinap	makA}inahu	OK		
NOM.FS.CA.E0_1	makinap	makA}iniy	OK		
NOM.MS.DN.P0.E0_0	manofaY		OK		
NOM.MS.DN.P0.E0_1	manofaY		OK		
NOM.MS.DG.P0.E0_0	manofaY		OK		
NOM.MS.DG.P0.E0_1	manofaY		OK		
NOM.MS.DA.P0.E0_0	manofaY		OK		
NOM.MS.DA.P0.E0_1	manofaY		OK		
NOM.MS.CN.E0_0	manofaY	manofAhu	OK		
NOM.MS.CN.E0_1	manofaY	manofAiy	PROB		
NOM.MS.CG.E0_0	manofaY	manofAhu	OK		
NOM.MS.CG.E0_1	manofaY	manofAiy	PROB		
NOM.MS.CA.E0_0	manofaY	manofAhu	OK		
NOM.MS.CA.E0_1	manofaY	manofAiy	PROB		
NOM.MD.DN.P0.E0_0	manofaY		OK		
NOM.MD.DN.P0.E0_1	manofaY		OK		
NOM.MD.DG.P0.E0_0	manofaY		OK		
NOM.MD.DG.P0.E0_1	manofaY		OK		
NOM.MD.DA.P0.E0_0	manofaY		OK		
NOM.MD.DA.P0.E0_1	manofaY		OK		
NOM.MD.CN.E0_0	manofaY	manofayAhu	OK		
NOM.MD.CN.E0_1	manofaY	manofayAya	OK		
NOM.MD.CG.E0_0	manofaY	manofayayohi	OK		
NOM.MD.CG.E0_1	manofaY	manofayay~a	OK		
NOM.MD.CA.E0_0	manofaY	manofayayohi	OK		
NOM.MD.CA.E0_1	manofaY	manofayay~a	OK		
NOM.MS.DN.P0.E0_0	liwA'		OK		
NOM.MS.DN.P0.E0_1	liwA'		OK		
NOM.MS.DG.P0.E0_0	liwA'		OK		
NOM.MS.DG.P0.E0_1	liwA'		OK		
NOM.MS.DA.P0.E0_0	liwA'		OK		
NOM.MS.DA.P0.E0_1	liwA'		OK		
NOM.MS.CN.E0_0	liwA'	liwA&uhu	OK		
NOM.MS.CN.E0_1	liwA'	liwA}iy	OK		
NOM.MS.CG.E0_0	liwA'	liwA}ihi	OK		
NOM.MS.CG.E0_1	liwA'	liwA}iy	OK		
NOM.MS.CA.E0_0	liwA'	liwA'ahu	OK		
NOM.MS.CA.E0_1	liwA'	liwA}iy	OK		
NOM.MD.DN.P0.E0_0	liwA'		OK		
NOM.MD.DN.P0.E0_1	liwA'		OK		
NOM.MD.DG.P0.E0_0	liwA'		OK		
NOM.MD.DG.P0.E0_1	liwA'		OK		
NOM.MD.DA.P0.E0_0	liwA'		OK		
NOM.MD.DA.P0.E0_1	liwA'		OK		
NOM.MD.CN.E0_0	liwA'	liwA'Ahu	OK		
NOM.MD.CN.E0_1	liwA'	liwA'Aya	OK		
NOM.MD.CG.E0_0	liwA'	liwA'ayohi	OK		
NOM.MD.CG.E0_1	liwA'	liwA'ay~a	OK		
NOM.MD.CA.E0_0	liwA'	liwA'ayohi	OK		
NOM.MD.CA.E0_1	liwA'	liwA'ay~a	OK		
NOM.MP.DN.P0.E0_0	liwA'		OK		
NOM.MP.DN.P0.E0_1	liwA'		OK		
NOM.MP.DG.P0.E0_0	liwA'		OK		
NOM.MP.DG.P0.E0_1	liwA'		OK		
NOM.MP.DA.P0.E0_0	liwA'		OK		
NOM.MP.DA.P0.E0_1	liwA'		OK		
NOM.MP.CN.E0_0	liwA'	liwA'Atuhu	OK		
NOM.MP.CN.E0_1	liwA'	liwA'Atiy	OK		
NOM.MP.CG.E0_0	liwA'	liwA'Atihi	OK		
NOM.MP.CG.E0_1	liwA'	liwA'Atiy	OK		
NOM.MP.CA.E0_0	liwA'	liwA'Atihi	OK		
NOM.MP.CA.E0_1	liwA'	liwA'Atiy	OK		
NOM.FS.DN.P0.E0_0	midofa>		OK		
NOM.FS.DN.P0.E0_1	midofa>		OK		
NOM.FS.DG.P0.E0_0	midofa>		OK		
NOM.FS.DG.P0.E0_1	midofa>		OK		
NOM.FS.DA.P0.E0_0	midofa>		OK		
NOM.FS.DA.P0.E0_1	midofa>		OK		
NOM.FS.CN.E0_0	midofa>	midofa>atuhu	OK		
NOM.FS.CN.E0_1	midofa>	midofa>atiy	OK		
NOM.FS.CG.E0_0	midofa>	midofa>atihi	OK		
NOM.FS.CG.E0_1	midofa>	midofa>atiy	OK		
NOM.FS.CA.E0_0	midofa>	midofa>atahu	OK		
NOM.FS.CA.E0_1	midofa>	midofa>atiy	OK		
NOM.FD.DN.P0.E0_0	midofa>		OK		
NOM.FD.DN.P0.E0_1	midofa>		OK		
NOM.FD.DG.P0.E0_0	midofa>		OK		
NOM.FD.DG.P0.E0_1	midofa>		OK		
NOM.FD.DA.P0.E0_0	midofa>		OK		
NOM.FD.DA.P0.E0_1	midofa>		OK		
NOM.FD.CN.E0_0	midofa>	midofa>atAhu	OK		
NOM.FD.CN.E0_1	midofa>	midofa>atAya	OK		
NOM.FD.CG.E0_0	midofa>	midofa>atayohi	OK		
NOM.FD.CG.E0_1	midofa>	midofa>atay~a	OK		
NOM.FD.CA.E0_0	midofa>	midofa>atayohi	OK		
NOM.FD.CA.E0_1	midofa>	midofa>atay~a	OK		
NOM.FS.DN.P0.E0_0	riwanod		OK		
NOM.FS.DN.P0.E0_1	riwanod		OK		
NOM.FS.DG.P0.E0_0	riwanod		OK		
NOM.FS.DG.P0.E0_1	riwanod		OK		
NOM.FS.DA.P0.E0_0	riwanod		OK		
NOM.FS.DA.P0.E0_1	riwanod		OK		
NOM.FS.CN.E0_0	riwanod	riwanoduhu	OK		
NOM.FS.CN.E0_1	riwanod	riwanodiy	OK		
NOM.FS.CG.E0_0	riwanod	riwanodihi	OK		
NOM.FS.CG.E0_1	riwanod	riwanodiy	OK		
NOM.FS.CA.E0_0	riwanod	riwanodahu	OK		
NOM.FS.CA.E0_1	riwanod	riwanodiy	OK		
NOM.FS.DN.P0.E0_0	mubAlAp		OK		
NOM.FS.DN.P0.E0_1	mubAlAp		OK		
NOM.FS.DG.P0.E0_0	mubAlAp		OK		
NOM.FS.DG.P0.E0_1	mubAlAp		OK		
NOM.FS.DA.P0.E0_0	mubAlAp		OK		
NOM.FS.DA.P0.E0_1	mubAlAp		OK		
