,LINE,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-F,COND-S,INTRANS_SCORE,STATUS
1233,1245,None,LEXICON,[STEM-IV],>a*~an,>a*~i#n,IV,[KEV] to call to prayer+[MEERA] to call for prayer+[KEV] to call to prayer,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1234,1246,None,LEXICON,[STEM-IV],gab~a$,gab~i#$,IV,[KEV] to go very early in the morning,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1235,1247,None,LEXICON,[STEM-IV],naE~as,naE~i#s,IV,"[KEV] to cause to be sleepy, drowsy",pos:verb asp:i vox:a mod:i,,,intrans y#,1,well-formedness:OK
1236,1248,None,LEXICON,[STEM-IV],Haf~ar,Haf~i#r,IV,"[KEV] to dig up, tear up",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1237,1249,None,LEXICON,[STEM-IV],Ead~aY,Ead~,IV,"[MEERA] to overlook and issue, to be permissive",pos:verb asp:i vox:a mod:i,,,intrans y#  #-iy,1,well-formedness:OK
1238,1250,None,LEXICON,[STEM-IV],maD~aY,maD~,IV,"[KEV] to spend, pass (time)+to make, cause s.o. to sign",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
1239,1251,None,LEXICON,[STEM-IV],Saw~ar,Saw~i#r,IV,"[KEV] to depict, portray, represent+[MEERA] to take a photograph",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1240,1252,None,LEXICON,[STEM-IV],naq~aE,naq~i#E,IV,"[KEV] to explode, exaggerate+[MEERA] to exaggerate",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1241,1253,None,LEXICON,[STEM-IV],san~an,san~i#n,IV,"[KEV] to pray the prayer of sunna,which is optional before and/or after the prayer offarD,which is obligatory+to grow teeth, teethe",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1242,1254,None,LEXICON,[STEM-IV],saH~at,saH~i#t,IV,"[KEV] to sharpen a knife, pencil, etc.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1243,1255,None,LEXICON,[STEM-IV],nab~a$,nab~i#$,IV,"[KEV] to keep digging up, keep unearthing+to dig up, unearth+to bring out into the open, reveal+[MEERA] to look through someone's belongings and/or personal life",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1244,1256,None,LEXICON,[STEM-IV],Has~an,Has~i#n,IV,[KEV] to have a haircut+to shave,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1245,1257,None,LEXICON,[STEM-IV],Ead~al,Ead~i#l,IV,"[KEV] to straighten, make straight+to put in order, straighten out+to amend, improve, change+[MEERA] to fix",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1246,1258,None,LEXICON,[STEM-IV],jad~ad,jad~i#d,IV,"[KEV] to renew+to renovate, remodel, modernize+to renew",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1247,1259,None,LEXICON,[STEM-IV],zaE~al,zaE~i#l,IV,"[KEV] to annoy, anger, make s.o. mad+[MEERA] to make someone upset",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1248,1260,None,LEXICON,[STEM-IV],HaS~an,HaS~i#n,IV,"[KEV] to fortify, entrench",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1249,1261,None,LEXICON,[STEM-IV],mav~al,mav~i#l,IV,"[KEV] to act, play (a role)+to represent+to show, demonstrate+[MEERA] to act",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1250,1262,None,LEXICON,[STEM-IV],ras~ab,ras~i#b,IV,"[KEV] to cause to fail, give a failing grade",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1251,1263,None,LEXICON,[STEM-IV],Sal~aH,Sal~i#H,IV,"[KEV] to repair, mend+to prepare+[MEERA] to fix",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1252,1264,None,LEXICON,[STEM-IV],kaf~an,kaf~i#n,IV,[KEV] to wrap s.o. in a shroud,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1253,1265,None,LEXICON,[STEM-IV],naw~ar,naw~i#r,IV,[MEERA] to light up,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1254,1266,None,LEXICON,[STEM-IV],ham~az,ham~i#z,IV,[MEERA] to massage,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1255,1267,None,LEXICON,[STEM-IV],waz~aE,waz~i#E,IV,"[KEV] to deliver+to distribute, deal out, pass out",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1256,1268,None,LEXICON,[STEM-IV],Sam~am,Sam~i#m,IV,"[KEV] to design, plan+to make up one's mind, be determined",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1257,1269,None,LEXICON,[STEM-IV],Sad~ar,Sad~i#r,IV,"[KEV] to export+to issue, put out, publish",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1258,1270,None,LEXICON,[STEM-IV],Saf~aq,Saf~i#q,IV,"[KEV] to clap, applaud, clap the hands+[MEERA] to clap one's hands",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1259,1271,None,LEXICON,[STEM-IV],gad~aY,gad~,IV,"[KEV] to give lunch to s.o.+to treat s.o. to lunch, buy lunch for s.o.",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
1260,1272,None,LEXICON,[STEM-IV],haj~aj,haj~i#j,IV,"[KEV] to drive away, cause s.o. to flee",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1261,1273,None,LEXICON,[STEM-IV],Eaz~am,Eaz~i#m,IV,[KEV] to decide to do s.th.,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1262,1274,None,LEXICON,[STEM-IV],$ag~al,$ag~i#l,IV,"[KEV] to employ, provide employment+to make, let work+to put to work, put in operation+[MEERA] to switch sth on",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1263,1275,None,LEXICON,[STEM-IV],bay~an,bay~i#n,IV,"[KEV] to make s.th. clear, plain+to appear, become evident+to seem, appear to be",pos:verb asp:i vox:a mod:i,,,trans y#,-1,well-formedness:OK
1264,1276,None,LEXICON,[STEM-IV],tar~ak,tar~i#k,IV,"[KEV] to cause s.o. to give up, abandon s.th.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1265,1277,None,LEXICON,[STEM-IV],zam~ar,zam~i#r,IV,"[KEV] to blow, play a wind instrument",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1266,1278,None,LEXICON,[STEM-IV],xaj~al,xaj~i#l,IV,"[KEV] to be embarrassed, put s.o. to shame",pos:verb asp:i vox:a mod:i,,,intrans y#,1,well-formedness:OK
1267,1279,None,LEXICON,[STEM-IV],xan~an,xan~i#n,IV,"[KEV] to perfume, scent s.o.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1268,1280,None,LEXICON,[STEM-IV],mar~ar,mar~i#r,IV,[KEV] to let pass,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1269,1281,None,LEXICON,[STEM-IV],raD~aE,raD~i#E,IV,[KEV] to breast-feed a baby,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1270,1282,None,LEXICON,[STEM-IV],laH~aq,laH~i#q,IV,"[KEV] to have time for, have a chance to+to be on time",pos:verb asp:i vox:a mod:i,,,intrans y#,1,well-formedness:OK
1271,1283,None,LEXICON,[STEM-IV],naZ~af,naZ~i#f,IV,"[KEV] to clean, make clean, cleanse",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1272,1284,None,LEXICON,[STEM-IV],wal~aY,wal~,IV,"[KEV] to flee, escape+to get lost+to appoint as governor, ruler, etc.",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
1273,1285,None,LEXICON,[STEM-IV],Haw~al,Haw~i#l,IV,"[KEV] to change, convert, exchange+to transfer, move+to remit, send, transmit (e.g., money by mail)+to turn s.th. aside, move s.th. away from+to descend, dismount, get off+[MEERA] to transfer",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1274,1286,None,LEXICON,[STEM-IV],rax~aS,rax~i#S,IV,"[KEV] to give permission to s.o. to leave+to authorize, license+to make cheap, inexpensive+to license, have s.th. Licensed",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1275,1287,None,LEXICON,[STEM-IV],saq~af,saq~i#f,IV,[KEV] to provide with a roof or ceiling,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1276,1288,None,LEXICON,[STEM-IV],rak~az,rak~i#z,IV,"[KEV] to plant or ram in the ground, set up+to concentrate+to fix, implant",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1277,1289,None,LEXICON,[STEM-IV],na$~aT,na$~i#T,IV,"[KEV] to invigorate, energize",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1278,1290,None,LEXICON,[STEM-IV],lab~aq,lab~i#q,IV,[MEERA] to match (clothing),pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1279,1291,None,LEXICON,[STEM-IV],Eab~ar,Eab~i#r,IV,"[KEV] to express, voice, state clearly+to take s.o. across, send across",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1280,1292,None,LEXICON,[STEM-IV],Tah~ar,Tah~i#r,IV,"[KEV] to purge, clean, purify+to circumcise",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1281,1293,None,LEXICON,[STEM-IV],gan~aY,gan~,IV,[KEV] to sing,pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
1282,1294,None,LEXICON,[STEM-IV],Haw~aT,Haw~i#T,IV,"[KEV] to build a wall around, wall in, encircle, surround",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1283,1295,None,LEXICON,[STEM-IV],kay~as,kay~i#s,IV,[KEV] to put s.th. in a bag+to put s.th. in a bag,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1284,1296,None,LEXICON,[STEM-IV],naw~al,naw~i#l,IV,"[KEV] to rent, hire",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1285,1297,None,LEXICON,[STEM-IV],zaw~al,zaw~i#l,IV,"[KEV] to cause to go away, leave",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1286,1298,None,LEXICON,[STEM-IV],$al~aE,$al~i#E,IV,[KEV] to pluck from roots,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1287,1299,None,LEXICON,[STEM-IV],Say~aH,Say~i#H,IV,"[KEV] to shout, yell repeatedly",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1288,1300,None,LEXICON,[STEM-IV],zaw~ad,zaw~i#d,IV,"[KEV] to provide, furnish, supply",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1289,1301,None,LEXICON,[STEM-IV],saq~am,saq~i#m,IV,[KEV] to pay money to pearl divers in advance,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1290,1302,None,LEXICON,[STEM-IV],waS~al,waS~i#l,IV,"[KEV] to give s.o. a ride+to convey, take, bring (s.th. to s.o.)+to connect, hook up, join",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1291,1303,None,LEXICON,[STEM-IV],faw~aH,faw~i#H,IV,[KEV] to boil s.th.,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1292,1304,None,LEXICON,[STEM-IV],Tay~aH,Tay~i#H,IV,"[KEV] to drop, cause to fall",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1293,1305,None,LEXICON,[STEM-IV],Ea$~a$,Ea$~i#$,IV,[KEV] to build a nest,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1294,1306,None,LEXICON,[STEM-IV],xam~a$,xam~i#$,IV,"[KEV] to scratch e.g., the face, the skin, etc., with nails or claws+to pierce, go through",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1295,1307,None,LEXICON,[STEM-IV],saw~ad,saw~i#d,IV,"[KEV] to blacken, make black, darken",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1296,1308,None,LEXICON,[STEM-IV],Ha*~ar,Ha*~i#r,IV,"[KEV] to warn, caution",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1297,1309,None,LEXICON,[STEM-IV],was~ax,was~i#x,IV,"[KEV] to make s.th. dirty, filthy",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1298,1310,None,LEXICON,[STEM-IV],Dab~aT,Dab~i#T,IV,[MEERA] to fix,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1299,1311,None,LEXICON,[STEM-IV],fat~at,fat~i#t,IV,[KEV] to break into small pieces,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1300,1312,None,LEXICON,[STEM-IV],raD~aY,raD~,IV,"[KEV] to satisfy, please, gratify+to appease, pacify, mollify",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
1301,1313,None,LEXICON,[STEM-IV],EaT~ar,EaT~i#r,IV,[MEERA] to apply perfume,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1302,1314,None,LEXICON,[STEM-IV],gar~aq,gar~i#q,IV,"[KEV] to drown s.o., cause s.o. to drown+to sink, cause to sink",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1303,1315,None,LEXICON,[STEM-IV],>ah~al,>ah~i#l,IV,"[KEV] to qualify, make suitable",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1304,1317,None,LEXICON,[STEM-IV],qay~al,qay~i#l,IV,"[KEV] to take a midday nap, take a siesta",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1305,1318,None,LEXICON,[STEM-IV],qaT~aE,qaT~i#E,IV,"[KEV] to carve (meat)+to cut into pieces, cut up+to wear out, tear up+[MEERA] to cut",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1306,1319,None,LEXICON,[STEM-IV],xab~ar,xab~i#r,IV,"[KEV] to tell, inform, let s.o. know+[MEERA] to tell",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1307,1320,None,LEXICON,[STEM-IV],qal~ab,qal~i#b,IV,"[KEV] to stir, stir up+to examine, study, scrutinize+to hold on to, cling to, stick to+to insist",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1308,1321,None,LEXICON,[STEM-IV],maw~aE,maw~i#E,IV,"[KEV] to melt, dissolve, liquefy s.th.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1309,1322,None,LEXICON,[STEM-IV],Eal~am,Eal~i#m,IV,"[KEV] to teach, instruct+to tell, let s.o. know+[MEERA] to teach",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1310,1323,None,LEXICON,[STEM-IV],Hak~am,Hak~i#m,IV,"[KEV] to appoint s.o. as ruler, choose an arbitrator",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1311,1324,None,LEXICON,[STEM-IV],jal~as,jal~i#s,IV,"[KEV] to seat s.o. down+to seat s.o., e.g., on a chair, at a table, etc.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1312,1325,None,LEXICON,[STEM-IV],Eay~ad,Eay~i#d,IV,[KEV] to celebrate or observe a feast,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1313,1326,None,LEXICON,[STEM-IV],was~aE,was~i#E,IV,"[KEV] to make wider, more spacious+to make room for s.o.+to be generous toward s.o., to make s.o. wealthy",pos:verb asp:i vox:a mod:i,,,trans y#,-1,well-formedness:OK
1314,1327,None,LEXICON,[STEM-IV],far~ak,far~i#k,IV,[KEV] to rub ; scrub,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1315,1328,None,LEXICON,[STEM-IV],wad~aY,wad~,IV,"[KEV] to send+to take s.o. or s.th. to some place, convey+[MEERA] to perform ambulation on someone else",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
1316,1329,None,LEXICON,[STEM-IV],wak~al,wak~i#l,IV,"[KEV] to authorize, appoint as agent+to engage s.o. as legal counsel+",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1317,1330,None,LEXICON,[STEM-IV],xaT~aT,xaT~i#T,IV,"[KEV] to mark off, line+to plan, project",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1318,1331,None,LEXICON,[STEM-IV],kaw~an,kaw~i#n,IV,"[KEV] to form, produce, bring into being+[MEERA] to put a fire",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1319,1332,None,LEXICON,[STEM-IV],$ay~aE,$ay~i#E,IV,"[KEV] to attend a funeral procession, attend a funeral",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1320,1333,None,LEXICON,[STEM-IV],laH~af,laH~i#f,IV,[MEERA] to cover oneself or someone else with a blanket or so,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1321,1334,None,LEXICON,[STEM-IV],Tan~az,Tan~i#z,IV,"[KEV] to kid, joke+to ridicule, make fun of",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1322,1335,None,LEXICON,[STEM-IV],Har~aj,Har~i#j,IV,[KEV] to persist in s.th.+to auction off,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1323,1336,None,LEXICON,[STEM-IV],Taw~af,Taw~i#f,IV,"[KEV] to guide, show around+to build a wall around, to fence+[MEERA] to let things go",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1324,1337,None,LEXICON,[STEM-IV],ban~aj,ban~i#j,IV,[KEV] to anesthetize,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1325,1338,None,LEXICON,[STEM-IV],Ham~al,Ham~i#l,IV,"[KEV] to load+to charge s.o. with s.th., burden, impose on",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1326,1339,None,LEXICON,[STEM-IV],gal~aq,gal~i#q,IV,"[KEV] to close, shut+to be or become full (of s.th.)",pos:verb asp:i vox:a mod:i,,,intrans y#,1,well-formedness:OK
1327,1340,None,LEXICON,[STEM-IV],kar~ax,kar~i#x,IV,"[KEV] to whet, sharpen (knives, razors, etc.) on a whetstone",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1328,1341,None,LEXICON,[STEM-IV],Sal~aT,Sal~i#T,IV,[KEV] to give power over,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1329,1342,None,LEXICON,[STEM-IV],qaE~ad,qaE~i#d,IV,"[KEV] to seat s.o, make s.o. sit down",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1330,1343,None,LEXICON,[STEM-IV],bad~ad,bad~i#d,IV,"[KEV] to waste, squander",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1331,1344,None,LEXICON,[STEM-IV],$ax~aS,$ax~i#S,IV,[KEV] to diagnose,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1332,1345,None,LEXICON,[STEM-IV],baw~az,baw~i#z,IV,"[KEV] to look glum, pout",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1333,1346,None,LEXICON,[STEM-IV],>ax~ar,>ax~i#r,IV,"[KEV] to delay, hold up, postpone+[MEERA] to delay sth",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1334,1347,None,LEXICON,[STEM-IV],qal~am,qal~i#m,IV,"[KEV] to prune, trim (trees, bushes etc.)",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1335,1348,None,LEXICON,[STEM-IV],zah~ab,zah~i#b,IV,"[KEV] to prepare, get things ready",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1336,1349,None,LEXICON,[STEM-IV],kav~ar,kav~i#r,IV,"[KEV] to increase, augment, make more of+[MEERA] to do a lot of sth",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1337,1350,None,LEXICON,[STEM-IV],mag~aT,mag~i#T,IV,[MEERA] to blow one's nose,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1338,152,None,LEXICON,[STEM-IV],jAzaY,jAz,IV,"[KEV] to punish+[MEERA] to reward , repay",pos:verb asp:i vox:a mod:i,,,trans y# #-iy,0,well-formedness:OK
1339,1352,None,LEXICON,[STEM-IV],baq~a$,baq~i#$,IV,[KEV] to wrap s.th. In a cloth bundle,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1340,1353,None,LEXICON,[STEM-IV],ra$~aH,ra$~i#H,IV,"[KEV] to nominate, put up as a candidate",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1341,1354,None,LEXICON,[STEM-IV],xaD~ar,xaD~i#r,IV,"[KEV] to dye or color green, to make green+to turn green",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1342,1355,None,LEXICON,[STEM-IV],bar~az,bar~i#z,IV,[KEV] to make s.o. or s.th. ready,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1343,1356,None,LEXICON,[STEM-IV],Saq~aT,Saq~i#T,IV,"[KEV] to fail, flunk+to cause to fall, topple, collapse",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1344,1357,None,LEXICON,[STEM-IV],Haq~aq,Haq~i#q,IV,"[KEV] to realize, fulfill+to investigate+to interrogate",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1345,1359,None,LEXICON,[STEM-IV],$aq~aq,$aq~i#q,IV,"[KEV] to tear up, tear to pieces",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1346,1360,None,LEXICON,[STEM-IV],dax~al,dax~i#l,IV,"[KEV] to make or let enter, bring in, let in s.o. or s.th.+to insert, include, enter+[MEERA] to enter or put in",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1347,1361,None,LEXICON,[STEM-IV],xas~ar,xas~i#r,IV,[KEV] to cause loss or damage,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1348,1362,None,LEXICON,[STEM-IV],Hal~al,Hal~i#l,IV,"[KEV] to make permissible or lawful, sanction+to declare permissible, allow+to make a chemical analysis+[MEERA] to assume something is Halal",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1349,1363,None,LEXICON,[STEM-IV],far~aE,far~i#E,IV,"[KEV] to uncover (one's head), take off one's gitra or hat",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1350,1364,None,LEXICON,[STEM-IV],rab~aE,rab~i#E,IV,"[KEV] to quadruple, increase fourfold",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1351,1365,None,LEXICON,[STEM-IV],*aw~ab,*aw~i#b,IV,[KEV] to dissolve s.th.+to melt s.th.,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1352,1366,None,LEXICON,[STEM-IV],kal~ab,kal~i#b,IV,"[KEV] to hold on to, cling to, stick to+to insist",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1353,1367,None,LEXICON,[STEM-IV],raj~aH,raj~i#H,IV,"[KEV] to prefer, give preference to, favor",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1354,1368,None,LEXICON,[STEM-IV],Har~ak,Har~i#k,IV,"[KEV] to move s.th., set s.th. in motion, operate+to start s.th., get s.th. started+to incite, stir up, provoke+[MEERA] to move",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1355,1369,None,LEXICON,[STEM-IV],rab~aY,rab~,IV,"[KEV] to raise, bring up+to raise, breed+to cause to grow, grow+to give birth, bear a child+[MEERA] to raise",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
1356,1370,None,LEXICON,[STEM-IV],maw~at,maw~i#t,IV,"[KEV] to kill, put to death+[MEERA] to kill",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1357,1371,None,LEXICON,[STEM-IV],daw~ax,daw~i#x,IV,"[KEV] to make s.o. dizzy+to give s.o. a headache, bother s.o. a lot",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1358,1372,None,LEXICON,[STEM-IV],raf~aE,raf~i#E,IV,"[KEV] to promote s.o., raise s.o. in salary or rank",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1359,1373,None,LEXICON,[STEM-IV],sal~af,sal~i#f,IV,"[KEV] to lend (money to s.o.), loan, advance",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1360,1374,None,LEXICON,[STEM-IV],sam~ad,sam~i#d,IV,"[KEV] to fertilize, manure",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1361,1375,None,LEXICON,[STEM-IV],laz~aq,laz~i#q,IV,"[KEV] to affix, stick, paste, join with glue",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1362,1376,None,LEXICON,[STEM-IV],raq~aT,raq~i#T,IV,"[KEV] to speckle, spot s.th.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1363,1377,None,LEXICON,[STEM-IV],Saw~am,Saw~i#m,IV,[KEV] to cause to fast,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1364,1378,None,LEXICON,[STEM-IV],$ak~al,$ak~i#l,IV,"[KEV] to form, shape, fashion, create+to diversify, vary, variegate",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1365,1379,None,LEXICON,[STEM-IV],daf~aE,daf~i#E,IV,"[KEV] to shove, push",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
1366,1380,None,LEXICON,[STEM-IV],nas~aY,nas~,IV,[KEV] to make or cause s.o. to forget+[MEERA] to forget,pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
